관리번호,수종,수목위도,수목경도,추정높이_m,추정너비_m
05-대현남로-가-0041,왕벚나무,35.88223816,128.607837,2.5,1.0
05-대현남로-가-0042,왕벚나무,35.88216679,128.6077829,2.5,1.0
05-대현남로-가-0043,왕벚나무,35.88213781,128.6077602,2.5,1.0
05-대현남로-가-0044,왕벚나무,35.88203521,128.6076834,2.5,1.0
05-대현남로-가-0045,왕벚나무,35.8819771,128.607649,2.5,1.0
05-대현남로-가-0046,왕벚나무,35.88179412,128.607518,2.5,1.0
05-대현남로-가-0047,왕벚나무,35.88166456,128.6074351,2.5,1.0
05-대현남로-가-0031,왕벚나무,35.88219167,128.607944,2.5,1.0
05-대현남로-가-0030,왕벚나무,35.88214039,128.6079042,2.5,1.0
05-대현남로-가-0029,왕벚나무,35.88208914,128.6078617,2.5,1.0
05-대현남로-가-0028,왕벚나무,35.8820245,128.6078105,2.5,1.0
05-대현남로-가-0027,왕벚나무,35.88195531,128.6077621,2.5,1.0
05-대현남로-가-0026,왕벚나무,35.88179913,128.6076482,2.5,1.0
05-대현남로-가-0025,왕벚나무,35.88173441,128.6076026,2.5,1.0
05-대현남로-가-0024,왕벚나무,35.88150011,128.6074345,2.5,1.0
05-대현남로-가-0037,왕벚나무,35.88267778,128.6081504,2.5,1.0
05-대현남로-가-0038,왕벚나무,35.88263979,128.6081275,2.5,1.0
05-대현남로-가-0039,왕벚나무,35.8826108,128.6081047,2.5,1.0
05-대현남로-가-0032,왕벚나무,35.88238359,128.6080808,2.5,1.0
05-대현남로-가-0036,왕벚나무,35.88262464,128.608249,2.5,1.0
05-대현남로-가-0035,왕벚나무,35.88256675,128.608198,2.5,1.0
05-대현남로-가-0034,왕벚나무,35.88250875,128.6081553,2.5,1.0
05-대현남로-가-0033,왕벚나무,35.88244399,128.6081124,2.5,1.0
05-대현남로-가-0040,왕벚나무,35.88238315,128.6079451,2.5,1.0
05-대현남로-가-0075,왕벚나무,35.88068352,128.6048186,2.5,1.0
05-대현남로-가-0074,왕벚나무,35.88071191,128.6048856,2.5,1.0
05-대현남로-가-0073,왕벚나무,35.88079051,128.6050727,2.5,1.0
05-대현남로-가-0072,왕벚나무,35.88082559,128.6051454,2.5,1.0
05-대현남로-가-0071,왕벚나무,35.88086295,128.6052153,2.5,1.0
05-대현남로-가-0069,왕벚나무,35.88089991,128.6053157,2.5,1.0
05-대현남로-가-0070,왕벚나무,35.88088484,128.6052628,2.5,1.0
05-대현남로-가-0068,왕벚나무,35.88088787,128.6053736,2.5,1.0
05-대현남로-가-0067,왕벚나무,35.88090924,128.6054599,2.5,1.0
05-대현남로-가-0066,왕벚나무,35.8809308,128.6055323,2.5,1.0
05-대현남로-가-0065,왕벚나무,35.88094133,128.6055879,2.5,1.0
05-대현남로-가-0064,왕벚나무,35.88095864,128.6056408,2.5,1.0
05-대현남로-가-0063,왕벚나무,35.88097138,128.6056992,2.5,1.0
05-대현남로-가-0062,왕벚나무,35.88099283,128.6057799,2.5,1.0
05-대현남로-가-0061,왕벚나무,35.88099648,128.6058437,2.5,1.0
05-대현남로-가-0060,왕벚나무,35.8810046,128.6059103,2.5,1.0
05-대현남로-가-0059,왕벚나무,35.8810084,128.6059629,2.5,1.0
05-대현남로-가-0001,왕벚나무,35.88069555,128.6050985,2.5,1.0
05-대현남로-가-0002,왕벚나무,35.88072833,128.6051739,2.5,1.0
05-대현남로-가-0003,왕벚나무,35.88074768,128.6052435,2.5,1.0
05-대현남로-가-0004,왕벚나무,35.88077142,128.6053215,2.5,1.0
05-대현남로-가-0005,왕벚나무,35.88079737,128.6054023,2.5,1.0
05-대현남로-가-0006,왕벚나무,35.88081214,128.6054773,2.5,1.0
05-대현남로-가-0007,왕벚나무,35.88083351,128.6055635,2.5,1.0
05-대현남로-가-0008,왕벚나무,35.8808595,128.6056416,2.5,1.0
05-대현남로-가-0009,왕벚나무,35.88089321,128.6058167,2.5,1.0
05-대현남로-가-0010,왕벚나무,35.88090558,128.6059027,2.5,1.0
05-대현남로-가-0011,왕벚나무,35.88091133,128.6059776,2.5,1.0
05-대현남로-가-0012,왕벚나무,35.88091491,128.6060469,2.5,1.0
05-대현남로-가-0013,왕벚나무,35.88090527,128.6060937,2.5,1.0
05-대현남로-가-0058,왕벚나무,35.88102977,128.6063869,2.5,1.0
05-대현남로-가-0057,왕벚나무,35.88103759,128.6064757,2.5,1.0
05-대현남로-가-0056,왕벚나무,35.88105025,128.6065396,2.5,1.0
05-대현남로-가-0055,왕벚나무,35.88106734,128.6066091,2.5,1.0
05-대현남로-가-0054,왕벚나무,35.88108913,128.6066649,2.5,1.0
05-대현남로-가-0053,왕벚나무,35.8811129,128.6067402,2.5,1.0
05-대현남로-가-0052,왕벚나무,35.88113476,128.6067904,2.5,1.0
05-대현남로-가-0051,왕벚나무,35.88117001,128.6068493,2.5,1.0
05-대현남로-가-0050,왕벚나무,35.88121218,128.6068972,2.5,1.0
05-대현남로-가-0049,왕벚나무,35.88124777,128.6069311,2.5,1.0
05-대현남로-가-0048,왕벚나무,35.8812944,128.6069819,2.5,1.0
05-대현남로-가-0023,왕벚나무,35.88121893,128.6070662,2.5,1.0
05-대현남로5길-가-0011,왕벚나무,35.88256823,128.6026946,2.5,1.0
05-대현남로5길-가-0010,왕벚나무,35.88256731,128.6027638,2.5,1.0
05-대현남로5길-가-0009,왕벚나무,35.88256657,128.6028192,2.5,1.0
05-대현남로5길-가-0008,왕벚나무,35.8825703,128.6028774,2.5,1.0
05-대현남로5길-가-0007,왕벚나무,35.88257414,128.6029273,2.5,1.0
05-대현남로5길-가-0006,왕벚나무,35.88256836,128.6030273,2.5,1.0
05-대현남로5길-가-0005,왕벚나무,35.88256836,128.6031189,2.5,1.0
05-대현남로5길-가-0004,왕벚나무,35.88257217,128.6031952,2.5,1.0
05-대현남로5길-가-0003,왕벚나무,35.88257599,128.6033936,2.5,1.0
05-대현남로5길-가-0002,왕벚나무,35.88257599,128.6034546,2.5,1.0
05-대현남로5길-가-0012,왕벚나무,35.88243766,128.6040374,2.5,1.0
05-대현남로5길-가-0013,왕벚나무,35.8824343,128.6041204,2.5,1.0
05-대현남로5길-가-0014,왕벚나무,35.88243109,128.6041923,2.5,1.0
05-대현남로5길-가-0015,왕벚나무,35.88241805,128.6043249,2.5,1.0
05-대현남로5길-가-0016,왕벚나무,35.8824148,128.6043996,2.5,1.0
05-대현남로5길-가-0017,왕벚나무,35.88240697,128.6044797,2.5,1.0
05-대현남로5길-가-0018,왕벚나무,35.88240383,128.6045461,2.5,1.0
05-대현남로5길-가-0019,왕벚나무,35.88239837,128.6046179,2.5,1.0
05-대현남로5길-가-0020,왕벚나무,35.88239032,128.6047147,2.5,1.0
05-대현남로5길-가-0021,왕벚나무,35.88238946,128.6047783,2.5,1.0
05-대현남로5길-가-0022,왕벚나무,35.8823909,128.6048392,2.5,1.0
05-대현남로5길-가-0024,왕벚나무,35.88237968,128.6050051,2.5,1.0
05-대현남로5길-가-0025,왕벚나무,35.88236963,128.6050824,2.5,1.0
05-대현남로5길-가-0026,왕벚나무,35.88236199,128.6051487,2.5,1.0
05-대현남로5길-가-0027,왕벚나무,35.88235641,128.6052289,2.5,1.0
05-대현남로5길-가-0029,왕벚나무,35.88235282,128.6053285,2.5,1.0
05-대현남로5길-가-0030,왕벚나무,35.8823406,128.6054002,2.5,1.0
05-대현남로5길-가-0031,왕벚나무,35.88233724,128.6054832,2.5,1.0
05-대현남로5길-가-0023,왕벚나무,35.88239205,128.6049223,2.5,1.0
05-대현남로5길-가-0032,왕벚나무,35.88230511,128.6056957,2.5,1.0
05-대현남로5길-가-0033,왕벚나무,35.88229961,128.6057703,2.5,1.0
05-대현남로5길-가-0034,왕벚나무,35.88229628,128.6058505,2.5,1.0
05-대현남로5길-가-0035,왕벚나무,35.8822886,128.6059196,2.5,1.0
05-대현남로5길-가-0036,왕벚나무,35.88228745,128.6060054,2.5,1.0
05-대현남로5길-가-0039,왕벚나무,35.88216427,128.606288,2.5,1.0
05-대현남로5길-가-0040,왕벚나무,35.88212074,128.6063425,2.5,1.0
05-대현남로5길-가-0041,왕벚나무,35.88207255,128.606408,2.5,1.0
05-대현남로5길-가-0042,왕벚나무,35.88203127,128.6064625,2.5,1.0
05-대현남로5길-가-0043,왕벚나무,35.88198102,128.6065141,2.5,1.0
05-대현남로5길-가-0044,왕벚나무,35.88193077,128.6065657,2.5,1.0
05-대현남로5길-가-0045,왕벚나무,35.8818804,128.6066256,2.5,1.0
05-대현남로5길-가-0046,왕벚나무,35.88183923,128.6066718,2.5,1.0
05-대현남로5길-가-0047,왕벚나무,35.88178684,128.606715,2.5,1.0
05-대현남로5길-가-0048,왕벚나무,35.88173445,128.6067582,2.5,1.0
05-대현남로5길-가-0049,왕벚나무,35.88169793,128.6067935,2.5,1.0
05-대현남로5길-가-0050,왕벚나무,35.88163416,128.6068448,2.5,1.0
05-대현남로5길-가-0051,왕벚나무,35.88157257,128.6069017,2.5,1.0
05-대현남로5길-가-0052,왕벚나무,35.88153377,128.6069397,2.5,1.0
05-대현남로5길-가-0053,왕벚나무,35.88149718,128.6069805,2.5,1.0
05-대현남로5길-가-0054,왕벚나무,35.88142868,128.6070483,2.5,1.0
05-대현남로2길-가-0043,왕벚나무,35.88048935,128.6048126,2.5,1.0
05-대현남로2길-가-0042,왕벚나무,35.88042831,128.6048279,2.5,1.0
05-대현남로2길-가-0040,왕벚나무,35.88026545,128.6049154,2.5,1.0
05-대현남로2길-가-0039,왕벚나무,35.88022686,128.6049368,2.5,1.0
05-대현남로2길-가-0038,왕벚나무,35.88015882,128.6049714,2.5,1.0
05-대현남로2길-가-0037,왕벚나무,35.88010436,128.6050007,2.5,1.0
05-대현남로2길-가-0036,왕벚나무,35.88006127,128.605022,2.5,1.0
05-대현남로2길-가-0035,왕벚나무,35.88000677,128.6050541,2.5,1.0
05-대현남로2길-가-0034,왕벚나무,35.87992742,128.6050913,2.5,1.0
05-대현남로2길-가-0033,왕벚나무,35.879873,128.6051179,2.5,1.0
05-대현남로2길-가-0032,왕벚나무,35.87982984,128.6051447,2.5,1.0
05-대현남로2길-가-0031,왕벚나무,35.87977309,128.6051767,2.5,1.0
05-대현남로2길-가-0030,왕벚나무,35.87970493,128.6052197,2.5,1.0
05-대현남로2길-가-0029,왕벚나무,35.87965058,128.6052407,2.5,1.0
05-대현남로2길-가-0028,왕벚나무,35.87959383,128.6052728,2.5,1.0
05-대현남로2길-가-0027,왕벚나무,35.87947102,128.6053589,2.5,1.0
05-대현남로2길-가-0026,왕벚나무,35.87940947,128.605413,2.5,1.0
05-대현남로2길-가-0025,왕벚나무,35.87936151,128.6054619,2.5,1.0
05-대현남로2길-가-0024,왕벚나무,35.87931366,128.6055024,2.5,1.0
05-대현남로2길-가-0023,왕벚나무,35.87926787,128.6055569,2.5,1.0
05-대현남로2길-가-0022,왕벚나무,35.87921777,128.6055974,2.5,1.0
05-대현남로2길-가-0016,왕벚나무,35.87927343,128.6061521,2.5,1.0
05-대현남로2길-가-0015,왕벚나무,35.87930448,128.6061887,2.5,1.0
05-대현남로2길-가-0014,왕벚나무,35.87934206,128.6062421,2.5,1.0
05-대현남로2길-가-0013,왕벚나무,35.87937755,128.6062843,2.5,1.0
05-대현남로2길-가-0012,왕벚나무,35.87941085,128.606321,2.5,1.0
05-대현남로2길-가-0010,왕벚나무,35.87949717,128.6064362,2.5,1.0
05-대현남로2길-가-0009,왕벚나무,35.87952589,128.6064783,2.5,1.0
05-대현남로2길-가-0008,왕벚나무,35.87955447,128.6065315,2.5,1.0
05-대현남로2길-가-0007,왕벚나무,35.87958511,128.6065986,2.5,1.0
05-대현남로2길-가-0005,왕벚나무,35.87962007,128.6068484,2.5,1.0
05-대현남로2길-가-0004,왕벚나무,35.87961818,128.6069895,2.5,1.0
05-대현남로2길-가-0003,왕벚나무,35.87961278,128.6070559,2.5,1.0
05-대현남로2길-가-0002,왕벚나무,35.87960949,128.6071333,2.5,1.0
05-대현남로2길-가-0001,왕벚나무,35.87961075,128.6072081,2.5,1.0
05-대현로-가-0100,은행나무,35.88128281,128.6117096,2.5,1.0
05-대현남로2길-가-0011,왕벚나무,35.87946412,128.6063802,2.5,1.0
05-대현로-가-0053,양버즘나무,35.88345718,128.6069183,2.5,1.0
05-대현로-가-0022,양버즘나무,35.88519669,128.6040497,2.5,1.0
02-신암북로-가-0166,왕벚나무,35.88659487,128.6159992,2.5,1.0
02-신암북로-가-0165,왕벚나무,35.88658282,128.6160571,2.5,1.0
02-신암북로-가-0164,왕벚나무,35.88657775,128.6161829,2.5,1.0
02-신암북로-가-0163,왕벚나무,35.88657139,128.6162368,2.5,1.0
02-신암북로-가-0162,왕벚나무,35.88656725,128.6162935,2.5,1.0
02-신암북로-가-0161,왕벚나무,35.88655292,128.6163541,2.5,1.0
02-신암북로-가-0160,왕벚나무,35.88655097,128.616415,2.5,1.0
02-신암북로-가-0159,왕벚나무,35.88654321,128.6164895,2.5,1.0
02-신암북로-가-0158,왕벚나무,35.88653914,128.6165407,2.5,1.0
02-신암북로-가-0157,왕벚나무,35.88653515,128.6165863,2.5,1.0
02-신암북로-가-0001,왕벚나무,35.88646391,128.615937,2.5,1.0
02-신암북로-가-0002,왕벚나무,35.88644945,128.6160073,2.5,1.0
02-신암북로-가-0003,왕벚나무,35.88645094,128.6160641,2.5,1.0
02-신암북로-가-0004,왕벚나무,35.88644712,128.6161803,2.5,1.0
02-신암북로-가-0005,왕벚나무,35.88643495,128.6162479,2.5,1.0
02-신암북로-가-0006,왕벚나무,35.88642373,128.6163279,2.5,1.0
02-신암북로-가-0156,왕벚나무,35.88648672,128.6169203,2.5,1.0
02-신암북로-가-0155,왕벚나무,35.88648258,128.6169769,2.5,1.0
02-신암북로-가-0007,왕벚나무,35.88633275,128.6169365,2.5,1.0
02-신암북로-가-0008,왕벚나무,35.88632395,128.6170042,2.5,1.0
02-신암북로-가-0009,왕벚나무,35.88631589,128.6171424,2.5,1.0
02-신암북로-가-0010,왕벚나무,35.8862951,128.6173067,2.5,1.0
02-신암북로-가-0011,왕벚나무,35.88628512,128.6173785,2.5,1.0
02-신암북로-가-0012,왕벚나무,35.8862809,128.6174407,2.5,1.0
02-신암북로-가-0013,왕벚나무,35.88625092,128.6177432,2.5,1.0
02-신암북로-가-0154,왕벚나무,35.88645349,128.617131,2.5,1.0
02-신암북로-가-0153,왕벚나무,35.88645726,128.6171841,2.5,1.0
02-신암북로-가-0152,왕벚나무,35.88644139,128.6172751,2.5,1.0
02-신암북로-가-0151,왕벚나무,35.88643958,128.6173263,2.5,1.0
02-신암북로-가-0150,왕벚나무,35.88643063,128.617405,2.5,1.0
02-신암북로-가-0149,왕벚나무,35.88642861,128.6174714,2.5,1.0
02-신암북로-가-0148,왕벚나무,35.88640415,128.6176148,2.5,1.0
02-신암북로-가-0147,왕벚나무,35.88639428,128.6176783,2.5,1.0
02-신암북로-가-0146,왕벚나무,35.88638669,128.6177405,2.5,1.0
02-신암북로-가-0145,왕벚나무,35.88644568,128.6181278,2.5,1.0
02-신암북로-가-0144,왕벚나무,35.88647074,128.6181906,2.5,1.0
02-신암북로-가-0014,왕벚나무,35.88631978,128.6181917,2.5,1.0
02-신암북로-가-0015,왕벚나무,35.88635419,128.6183129,2.5,1.0
02-신암북로-가-0016,왕벚나무,35.88637588,128.6183756,2.5,1.0
02-신암북로-가-0017,왕벚나무,35.88639634,128.6184452,2.5,1.0
02-신암북로-가-0143,왕벚나무,35.88649111,128.6182672,2.5,1.0
02-신암북로-가-0142,왕벚나무,35.88651279,128.6183299,2.5,1.0
02-신암북로-가-0141,왕벚나무,35.88652788,128.6183801,2.5,1.0
02-신암북로-가-0140,왕벚나무,35.88654287,128.6184385,2.5,1.0
02-신암북로-가-0139,왕벚나무,35.88656556,128.6185096,2.5,1.0
02-신암북로-가-0138,왕벚나무,35.88658379,128.6185778,2.5,1.0
02-신암북로-가-0018,왕벚나무,35.88645866,128.6185849,2.5,1.0
02-신암북로-가-0019,왕벚나무,35.88647243,128.6186502,2.5,1.0
02-신암북로-가-0020,왕벚나무,35.88648752,128.6187004,2.5,1.0
02-신암북로-가-0021,왕벚나무,35.88650782,128.6187825,2.5,1.0
02-신암북로-가-0137,왕벚나무,35.88660677,128.6186281,2.5,1.0
02-신암북로-가-0136,왕벚나무,35.88663181,128.6186922,2.5,1.0
02-신암북로-가-0135,왕벚나무,35.88663987,128.618763,2.5,1.0
02-신암북로-가-0134,왕벚나무,35.88666788,128.6188577,2.5,1.0
02-신암북로-가-0022,왕벚나무,35.88651963,128.6188256,2.5,1.0
02-신암북로-가-0023,왕벚나무,35.88654234,128.6188953,2.5,1.0
02-신암북로-가-0024,왕벚나무,35.88655971,128.6189441,2.5,1.0
02-신암북로-가-0025,왕벚나무,35.88657889,128.6190248,2.5,1.0
02-신암북로-가-0026,왕벚나무,35.88660294,128.6190792,2.5,1.0
02-신암북로-가-0027,왕벚나무,35.88662994,128.6191656,2.5,1.0
02-신암북로-가-0028,왕벚나무,35.88664054,128.6192143,2.5,1.0
02-신암북로-가-0029,왕벚나무,35.88666095,128.619288,2.5,1.0
02-신암북로-가-0030,왕벚나무,35.886678,128.6193604,2.5,1.0
02-신암북로-가-0133,왕벚나무,35.88669975,128.6189165,2.5,1.0
02-신암북로-가-0132,왕벚나무,35.88671151,128.6189638,2.5,1.0
02-신암북로-가-0131,왕벚나무,35.88672328,128.6190097,2.5,1.0
02-신암북로-가-0130,왕벚나무,35.88673959,128.6190529,2.5,1.0
02-신암북로-가-0129,왕벚나무,35.88675221,128.6191196,2.5,1.0
02-신암북로-가-0128,왕벚나무,35.88676605,128.6191795,2.5,1.0
02-신암북로-가-0127,왕벚나무,35.88678095,128.6192434,2.5,1.0
02-신암북로-가-0126,왕벚나무,35.88680241,128.6193228,2.5,1.0
02-신암북로-가-0031,왕벚나무,35.8866995,128.6194369,2.5,1.0
02-신암북로-가-0032,왕벚나무,35.88671667,128.6194996,2.5,1.0
02-신암북로-가-0033,왕벚나무,35.88673055,128.6195566,2.5,1.0
02-신암북로-가-0034,왕벚나무,35.88674438,128.6196164,2.5,1.0
02-신암북로-가-0125,왕벚나무,35.88685509,128.6195093,2.5,1.0
02-신암북로-가-0124,왕벚나무,35.88687445,128.6195775,2.5,1.0
02-신암북로-가-0123,왕벚나무,35.88688806,128.619654,2.5,1.0
02-신암북로-가-0122,왕벚나무,35.8869064,128.6197138,2.5,1.0
02-신암북로-가-0121,왕벚나무,35.88692262,128.619764,2.5,1.0
02-신암북로-가-0035,왕벚나무,35.88678402,128.6197681,2.5,1.0
02-신암북로-가-0036,왕벚나무,35.8867977,128.619839,2.5,1.0
02-신암북로-가-0120,왕벚나무,35.88694055,128.6198544,2.5,1.0
02-신암북로-가-0037,왕벚나무,35.88688181,128.6202006,2.5,1.0
02-신암북로-가-0038,왕벚나무,35.8868979,128.6202604,2.5,1.0
02-신암북로-가-0039,왕벚나무,35.88692672,128.6203787,2.5,1.0
02-신암북로-가-0040,왕벚나무,35.88693725,128.6204329,2.5,1.0
02-신암북로-가-0041,왕벚나무,35.88696552,128.6205082,2.5,1.0
02-신암북로-가-0042,왕벚나무,35.88698058,128.6205611,2.5,1.0
05-대현로-가-0181,양버즘나무,35.88624232,128.6026953,2.5,1.0
05-대현로-가-0145,양버즘나무,35.88399903,128.6063848,2.5,1.0
05-대현로-가-0130,양버즘나무,35.88301086,128.6080322,2.5,1.0
05-대현로-가-0065,양버즘나무,35.88282013,128.608139,2.5,1.0
05-대현로-가-0105,양버즘나무,35.88079554,128.6116195,2.5,1.0
02-신암로-가-0052,양버즘나무,35.88061051,128.6122207,2.5,1.0
02-신암로-가-0053,양버즘나무,35.88061319,128.6122681,2.5,1.0
05-경대로-가-0173,은행나무,35.88303375,128.6126099,2.5,1.0
05-연암로-가-0001,은행나무,35.88832862,128.6019846,2.5,1.0
05-연암로-가-0326,왕벚나무,35.88808772,128.6017638,2.5,1.0
05-대학로-가-0284,은행나무,35.88893512,128.6028097,2.5,1.0
05-대학로-가-0211,은행나무,35.8932537,128.6099388,2.5,1.0
05-대학로-가-0216,은행나무,35.89299519,128.6096189,2.5,1.0
05-대학로-가-0224,은행나무,35.8924255,128.6089623,2.5,1.0
02-아양로8길-가-0065,이팝나무,35.88083682,128.6192569,2.5,1.0
02-송라로-가-0107,칠엽수,35.87945619,128.6150991,2.5,1.0
02-아양로-가-0525,양버즘나무,35.88233925,128.6197552,2.5,1.0
02-아양로8길-가-0006,이팝나무,35.88135075,128.6189861,2.5,1.0
02-아양로8길-가-0023,이팝나무,35.87947414,128.6197065,2.5,1.0
02-송라로-가-0143,칠엽수,35.87937077,128.6149099,2.5,1.0
02-신성로-가-0084,은행나무,35.88081687,128.6134919,2.5,1.0
02-신성로-가-0091,은행나무,35.88036878,128.6131765,2.5,1.0
02-신성로-가-0038,은행나무,35.87944246,128.6116331,2.5,1.0
02-신성로-가-0039,은행나무,35.87949232,128.611695,2.5,1.0
02-신성로-가-0041,은행나무,35.87957253,128.6117935,2.5,1.0
02-신성로-가-0042,은행나무,35.87980687,128.612073,2.5,1.0
02-신성로-가-0043,은행나무,35.87984113,128.6121299,2.5,1.0
02-신성로-가-0044,은행나무,35.87988977,128.6121987,2.5,1.0
02-신성로-가-0045,은행나무,35.87993797,128.6122551,2.5,1.0
02-신성로-가-0046,은행나무,35.87995526,128.6123094,2.5,1.0
02-아양로-가-0018,양버즘나무,35.88147835,128.6163421,2.5,1.0
02-신암로-가-0070,느티나무,35.88108779,128.6131878,2.5,1.0
02-신암로-가-0072,느티나무,35.88106308,128.6131231,2.5,1.0
02-신암로-가-0074,느티나무,35.88104707,128.6130573,2.5,1.0
02-신암로-가-0075,느티나무,35.88103482,128.6129906,2.5,1.0
02-신암로-가-0076,느티나무,35.88102938,128.6129485,2.5,1.0
02-신암로-가-0078,느티나무,35.88102188,128.6128557,2.5,1.0
05-대현남로2길-가-0041,왕벚나무,35.88034821,128.6048584,2.5,1.0
05-대현남로5길-가-0001,왕벚나무,35.88257599,128.6035767,2.5,1.0
05-대현남로5길-가-0028,왕벚나무,35.882371,128.6052856,2.5,1.0
05-대현남로5길-가-0037,왕벚나무,35.88227081,128.6061707,2.5,1.0
05-대현남로5길-가-0038,왕벚나무,35.8822403,128.6062164,2.5,1.0
05-대현남로-가-0022,왕벚나무,35.88111115,128.6069489,2.5,1.0
05-대현남로6길-가-0017,왕벚나무,35.8806839,128.6086121,2.5,1.0
05-대현남로6길-가-0018,왕벚나무,35.88066483,128.6086731,2.5,1.0
05-대현남로6길-가-0019,왕벚나무,35.88064194,128.6087494,2.5,1.0
05-대현남로2길-가-0006,왕벚나무,35.87964249,128.6068115,2.5,1.0
05-대현로-가-0092,양버즘나무,35.88188171,128.6114349,2.5,1.0
05-대현로-가-0026,양버즘나무,35.88489151,128.6045532,2.5,1.0
05-대현로-가-0028,양버즘나무,35.88479996,128.6047211,2.5,1.0
05-산격로9길-가-0030,느티나무,35.89289093,128.602891,2.5,1.0
02-아양로7길-가-0001,이팝나무,35.88192551,128.6172372,2.5,1.0
02-아양로7길-가-0002,이팝나무,35.88198771,128.6172191,2.5,1.0
02-아양로7길-가-0004,이팝나무,35.88211317,128.6171871,2.5,1.0
02-아양로7길-가-0005,이팝나무,35.88218768,128.6171747,2.5,1.0
02-아양로7길-가-0006,이팝나무,35.88224879,128.6171538,2.5,1.0
02-아양로7길-가-0008,이팝나무,35.88238111,128.617115,2.5,1.0
02-아양로7길-가-0010,이팝나무,35.88253163,128.6170627,2.5,1.0
02-아양로7길-가-0011,이팝나무,35.88258924,128.617051,2.5,1.0
02-아양로7길-가-0012,이팝나무,35.88265142,128.6170333,2.5,1.0
02-아양로7길-가-0013,이팝나무,35.88273284,128.617011,2.5,1.0
02-아양로7길-가-0017,이팝나무,35.88319203,128.6168713,2.5,1.0
02-아양로7길-가-0018,이팝나무,35.88325198,128.6168531,2.5,1.0
02-아양로7길-가-0019,이팝나무,35.88331421,128.6168322,2.5,1.0
02-아양로7길-가-0020,이팝나무,35.88337465,128.6168135,2.5,1.0
02-아양로7길-가-0021,이팝나무,35.88344304,128.6168016,2.5,1.0
02-아양로7길-가-0022,이팝나무,35.88351777,128.6167727,2.5,1.0
02-아양로7길-가-0023,이팝나무,35.88357426,128.616761,2.5,1.0
02-아양로7길-가-0024,이팝나무,35.88363077,128.6167459,2.5,1.0
02-아양로7길-가-0025,이팝나무,35.88368959,128.6167277,2.5,1.0
02-아양로7길-가-0026,이팝나무,35.88376078,128.6167112,2.5,1.0
02-아양로7길-가-0027,이팝나무,35.88382739,128.6167001,2.5,1.0
02-아양로7길-가-0028,이팝나무,35.88388516,128.6166764,2.5,1.0
02-아양로7길-가-0029,이팝나무,35.88394512,128.6166568,2.5,1.0
02-아양로7길-가-0030,이팝나무,35.88399834,128.6166357,2.5,1.0
02-아양로7길-가-0031,이팝나무,35.88407404,128.6166193,2.5,1.0
02-아양로7길-가-0032,이팝나무,35.88413742,128.616597,2.5,1.0
02-아양로7길-가-0033,이팝나무,35.88419961,128.6165789,2.5,1.0
02-아양로7길-가-0034,이팝나무,35.88425725,128.6165649,2.5,1.0
02-아양로7길-가-0035,이팝나무,35.88439168,128.6165358,2.5,1.0
02-평화로-가-0004,대왕참나무,35.88436213,128.6189397,2.5,1.0
02-평화로-가-0003,대왕참나무,35.88437602,128.6190782,2.5,1.0
02-평화로-가-0002,대왕참나무,35.88437972,128.6192022,2.5,1.0
02-평화로-가-0001,대왕참나무,35.88438329,128.6193232,2.5,1.0
02-아양로9길-가-0002,대왕참나무,35.88467192,128.6186531,2.5,1.0
02-아양로9길-가-0001,대왕참나무,35.88464253,128.6187211,2.5,1.0
02-아양로9길-가-0003,대왕참나무,35.88475203,128.6186954,2.5,1.0
02-아양로9길-가-0004,대왕참나무,35.88479752,128.6186365,2.5,1.0
02-아양로9길-가-0005,대왕참나무,35.88485094,128.618665,2.5,1.0
02-아양로9길-가-0006,대왕참나무,35.88487532,128.6186061,2.5,1.0
02-아양로9길-가-0007,대왕참나무,35.88493389,128.6186262,2.5,1.0
02-아양로9길-가-0008,대왕참나무,35.88496338,128.6185707,2.5,1.0
02-아양로9길-가-0009,대왕참나무,35.88499702,128.6186073,2.5,1.0
02-아양로9길-가-0010,대왕참나무,35.88503944,128.6185544,2.5,1.0
02-아양로9길-가-0011,대왕참나무,35.88509534,128.6185714,2.5,1.0
02-아양로9길-가-0012,대왕참나무,35.88512678,128.6185209,2.5,1.0
02-아양로9길-가-0013,대왕참나무,35.88519466,128.6185435,2.5,1.0
02-아양로9길-가-0014,대왕참나무,35.88520943,128.618497,2.5,1.0
02-아양로9길-가-0020,은행나무,35.88759409,128.6182509,2.5,1.0
02-아양로9길-가-0019,은행나무,35.88740421,128.6182152,2.5,1.0
02-아양로9길-가-0018,은행나무,35.88731547,128.6181968,2.5,1.0
02-아양로9길-가-0017,은행나무,35.88724813,128.6181788,2.5,1.0
02-아양로9길-가-0016,은행나무,35.88706175,128.6181335,2.5,1.0
02-아양로9길-가-0015,은행나무,35.88687983,128.6180924,2.5,1.0
05-대현로-가-0003,왕벚나무,35.88751984,128.6018982,2.5,1.0
05-대현로-가-0093,양버즘나무,35.8818512,128.6116028,2.5,1.0
05-공평로-가-0052,느티나무,35.88076782,128.6014252,2.5,1.0
05-공평로-가-0051,느티나무,35.88071823,128.6014252,2.5,1.0
05-공평로-가-0050,느티나무,35.8806572,128.6014252,2.5,1.0
05-공평로-가-0049,느티나무,35.88057327,128.6014252,2.5,1.0
05-칠성시장로-가-0075,느티나무,35.88059235,128.6015167,2.5,1.0
05-칠성시장로-가-0076,느티나무,35.88059998,128.601593,2.5,1.0
